,0,1
0,not,0.8992848927961127
1,when,0.8654370803988952
2,unto,0.908670559403161
3,great,0.8991738335240936
4,thi,0.9041217692525716
5,so,0.9124888150018329
6,even,0.9202483593817502
7,now,0.9298445951920669
8,other,0.9068028028781544
9,veri,0.8893815311957216
