,0,1
0,not,0.9071454688426247
1,other,0.8956869605539822
2,when,0.9042881105593328
3,so,0.9063687483021967
4,own,0.9117360083275045
5,more,0.91849506339302
6,now,0.9023993144280652
7,just,0.9117937736260127
8,even,0.9098740847316892
9,human,0.9098620203508428
