,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,Shepherd_train05,10,16.56317687034607,0.10378623827558472,0.06107754535051344,1.0,0.0,15.9,0.06519837930910692,0.7022923706374006,0.6840909998762343
1,Shepherd_train32,10,17.35360288619995,0.0989528673845869,0.05901474301627051,1.0,0.0,12.4,0.0449431509626664,0.7247481003500041,0.791794404897906
2,Shepherd_train27,10,14.225644826889038,0.10481362682527788,0.052429117482142275,1.0,0.0,16.5,0.06428438375457926,0.729681028669912,0.7531628245369096
3,Unitarian_train13,10,18.954083919525146,0.09159259750307155,0.04975316078410444,0.9,0.09999999999999998,24.0,0.12323124296206303,0.8327949396932937,0.8025814273776899
4,MehrBaba_test01,3,4.7958691120147705,0.1103607771577213,0.05691760094868977,1.0,0.0,24.333333333333332,0.367678607569318,0.8316368993196583,0.8459192122953114
5,JohnPiper_train26,10,12.409846067428589,0.104088517466513,0.05685787892907027,1.0,0.0,16.7,0.1216659157598465,0.7681608042186145,0.6314422161774809
6,DorothyDay_train68,10,10.435189008712769,0.08327499376713261,0.043504689401151,1.0,0.0,13.5,0.14665283810372104,0.8302813455926245,0.6262242271059713
7,Shepherd_train44,10,16.48333477973938,0.09058265327277894,0.052286957241116226,0.9,0.09999999999999998,16.1,0.06297773120605789,0.694562197791601,0.7451246294230811
8,JohnPiper_train04,10,13.177031993865967,0.09224438275617952,0.044037752946970495,1.0,0.0,18.2,0.11672746288398843,0.822008632273042,0.6809229315604279
9,Shepherd_test04,10,17.586652994155884,0.09103077838894902,0.06061498133112607,1.0,0.0,17.6,0.06517985561714962,0.7234682653151425,0.7895976602099084
10,JohnPiper_test02,10,13.091307163238525,0.10499533783745577,0.05486607612012231,0.9,0.09999999999999998,19.7,0.13784043380369865,0.7394608922796418,0.795870683688686
11,DorothyDay_test02,10,14.002110958099365,0.08537623042763157,0.03786850213208211,1.0,0.0,20.5,0.1715948286960344,0.8463411104922949,0.8620629823198206
12,DorothyDay_train12,10,9.572346925735474,0.08904394490306813,0.030061810278555496,1.0,0.0,12.7,0.1614052908568625,0.8079545398745414,0.8255860863503749
13,Unitarian_train07,10,23.229257822036743,0.1028380740664528,0.04558537244585508,1.0,0.0,27.2,0.10184340360594235,0.7822617076299332,0.6843500329182267
14,DorothyDay_train29,10,8.723149061203003,0.08521665264334108,0.036736763683226904,1.0,0.0,11.7,0.16980151407903968,0.8214294173799523,0.6755563953997791
15,DorothyDay_train65,10,11.665514945983887,0.0867182442594722,0.04299126684874627,1.0,0.0,14.1,0.15834572887541298,0.8453276307597685,0.8241557484533774
16,JohnPiper_train31,10,14.211993932723999,0.09785345703943606,0.05273387692150501,0.9,0.09999999999999998,21.0,0.13024899637262974,0.852159803337444,0.758433075013871
17,WBC_train13,10,14.707835912704468,0.07571666845938022,0.0697287366064097,0.6,0.4,24.5,0.19908828625963662,0.875142150942761,0.7876090016054546
18,Shepherd_train65,5,8.011888980865479,0.09014200090893329,0.0521845515125011,1.0,0.0,12.0,0.05574453758596672,0.6841366808924798,0.6529210281186637
19,Shepherd_train59,10,14.198789834976196,0.08640070984148943,0.05803834991717418,1.0,0.0,12.7,0.04825583561527134,0.7065544594545807,0.7115947043979183
20,MehrBaba_train05,10,10.273338079452515,0.11776656371313046,0.048510170868560555,1.0,0.0,19.7,0.28265153141193367,0.8650337678651449,0.7686155622856596
21,Shepherd_train10,10,14.05106782913208,0.10672925308301207,0.05636315774439575,1.0,0.0,19.9,0.09930371295140092,0.6889246422800246,0.7372083027163429
22,Shepherd_train09,10,16.25334906578064,0.09700409941880969,0.06111052771704326,0.9,0.09999999999999998,14.9,0.05726139983490848,0.7456108415254986,0.7657747173328786
23,DorothyDay_train20,10,12.593937873840332,0.0928497838500425,0.035242849604301844,1.0,0.0,15.9,0.14399777147664214,0.8526878053760811,0.7601885362960111
24,JohnPiper_train38,10,14.395717859268188,0.10201040954435729,0.05439247205195706,0.9,0.09999999999999998,19.2,0.12189942871600304,0.7865496226206649,0.7734362972667028
25,PastorAnderson_test01,10,51.83335900306702,0.08089585902154454,0.04458005210126892,1.0,0.0,62.9,0.07574634986057259,0.8092768720202862,0.9002851858098644
26,DorothyDay_train13,10,9.18314814567566,0.09430521303871944,0.028793822305733206,1.0,0.0,10.3,0.12604401804410875,0.8361364994417675,0.780462653046948
27,WBC_train00,10,18.223572969436646,0.093205284515394,0.06366066027864162,0.9,0.09999999999999998,30.8,0.2201564622667132,0.8532328612745335,0.871606840972764
28,DorothyDay_train64,10,10.515406847000122,0.0900286535016023,0.037278252763892634,1.0,0.0,14.6,0.1792571662679044,0.8464415623161111,0.8047273445270156
29,DorothyDay_train59,10,8.048813104629517,0.08054580620860204,0.036712622250191826,1.0,0.0,10.7,0.1479597162309194,0.8582089936239157,0.7860324393286586
30,DorothyDay_train41,10,11.464709043502808,0.08390500624916566,0.035355661050582785,1.0,0.0,14.1,0.15252198877284645,0.8789716497614226,0.8444959780692036
31,NaumanKhan_test00,9,27.010531902313232,0.07581772187415954,0.03908344893405925,1.0,0.0,38.888888888888886,0.154201150618206,0.7524495598150767,0.6988100656096994
32,WBC_train34,10,18.373804092407227,0.08513605450931858,0.07317081645214824,0.7,0.30000000000000004,30.1,0.18216309124334942,0.8514905421227821,0.8615341657702096
33,MehrBaba_train02,10,10.152635097503662,0.11818369666355484,0.04307604460799819,1.0,0.0,16.6,0.2225973014757044,0.8761074859934398,0.8042249368021871
