,0,1
0,not,0.9236962220873237
1,codecerror,
2,jewish,0.9296192001878743
3,when,0.9254328385061729
4,most,0.9241934907994817
5,other,0.9308592244705198
6,so,0.9310200862753538
7,onli,0.9213670143612176
8,more,0.927909240257374
9,own,0.9137371102899148
