,0,1
0,not,0.9378102750450082
1,when,0.9272285974500487
2,so,0.9374246088984064
3,mani,0.934928393477312
4,littl,0.9206572633996309
5,where,0.9277639381020215
6,how,0.9209832986450169
7,now,0.9367669246137528
8,long,0.9239429679999875
9,great,0.9356281017366066
