,0,1
0,not,0.9189923708741048
1,jewish,0.9209478661913438
2,codecerror,
3,when,0.9212284019912176
4,so,0.925216198722892
5,most,0.9209906765988439
6,how,0.9168242533840653
7,more,0.9151280135411745
8,onli,0.9267137317478427
9,veri,0.923384741144168
