,0,1
0,not,0.9323797881500929
1,codecerror,
2,jewish,0.9404663535265445
3,when,0.937343244432949
4,other,0.9358176704758644
5,own,0.9328825248434482
6,so,0.933123381730698
7,onli,0.9427656679366687
8,more,0.9331041719870133
9,just,0.9357961725581697
