,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,WBC_train37,7,10.085103988647461,0.08015355472592399,0.08241097448084513,0.42857142857142855,0.5714285714285714,28.857142857142858,0.19579302418248218,0.7958346117523742,0.7261292082996759
1,DorothyDay_train42,10,6.657847881317139,0.09041538737380381,0.04380134269801631,1.0,0.0,12.4,0.17094775458948666,0.8308838665040617,0.7445722457617181
2,Shepherd_train43,10,11.66612696647644,0.10721081269211499,0.051833014157350435,0.9,0.09999999999999998,16.1,0.06919035341327585,0.7237505476819934,0.7667688001961521
3,DorothyDay_train66,10,8.865513801574707,0.08681685987348937,0.04004401036526949,1.0,0.0,18.3,0.18788013149904265,0.8431224109704853,0.7782109226714324
4,JohnPiper_train01,10,11.379390001296997,0.10060006152380803,0.05232840534055026,0.9,0.09999999999999998,19.4,0.12512965440684493,0.8466258707274832,0.729615543878244
5,Shepherd_train05,10,16.31267023086548,0.09642896128615654,0.06008970199920358,0.9,0.09999999999999998,17.4,0.060528884269518704,0.7324811077169081,0.6565713080128546
6,Shepherd_train11,10,12.109899044036865,0.08929139848317214,0.0519483792536781,1.0,0.0,17.6,0.07077708673126466,0.7074170208017975,0.7052427999485553
7,NaumanKhan_train04,10,22.56645894050598,0.08768594984619717,0.02894868944133881,1.0,0.0,40.3,0.14698124434230248,0.7622598045933312,0.7622653730530122
8,Rabbinic_train04,10,9.633741855621338,0.09558613194393686,0.04015784172233454,1.0,0.0,21.1,0.26021487718785663,0.8375935579670217,0.7398457817386728
9,JohnPiper_train10,10,13.325573921203613,0.09199056325965274,0.04574233717096132,0.9,0.09999999999999998,20.6,0.13630472206375382,0.823227292925003,0.9064346038448627
10,Shepherd_train32,10,13.209348917007446,0.09211211089230088,0.057460080941461676,0.8,0.19999999999999996,13.7,0.05058530336989849,0.7015885195027238,0.7443463002912447
11,Shepherd_train08,10,13.6460280418396,0.0940040389971448,0.06040279792826851,0.9,0.09999999999999998,17.3,0.07315450625009726,0.7139736573350499,0.6203487030881585
12,Shepherd_train27,10,12.600021123886108,0.09722693345394116,0.06268609339915039,1.0,0.0,17.7,0.08776669344944799,0.7468876220064553,0.752891178754579
13,Rabbinic_train00,10,12.065460920333862,0.09090252613178888,0.03911069644060163,0.9,0.09999999999999998,24.7,0.27903047718083557,0.841868657942919,0.8689565261167713
14,Unitarian_train13,10,12.73083209991455,0.10379581027994236,0.059110269721817474,0.9,0.09999999999999998,19.9,0.09916094504358891,0.7607828987743217,0.774689596687715
15,PastorAnderson_train10,10,42.8332359790802,0.08564573876394069,0.05358388698181946,1.0,0.0,59.5,0.0865125034634734,0.7987271708257504,0.8655517817685314
16,PastorAnderson_train12,10,49.65532612800598,0.08290172505813767,0.04500934924708021,1.0,0.0,61.8,0.07626392042951208,0.8231449728431791,0.8621180526547565
17,PastorAnderson_train11,10,46.590598821640015,0.09150370731802496,0.05634812092356424,0.9,0.09999999999999998,68.0,0.07994640757095353,0.8285055851250058,0.734764141678953
18,JohnPiper_train07,10,10.284175872802734,0.09291433387227536,0.04659912188719463,0.9,0.09999999999999998,16.8,0.12375218157616044,0.8288884028831971,0.7889151537008309
19,PastorAnderson_test02,3,13.409504890441895,0.07582178641569155,0.04309572875775639,1.0,0.0,76.33333333333333,0.07295349074002143,0.8415790340582149,0.9015099300031618
20,WBC_train01,10,13.29149603843689,0.08381467731984518,0.06677263018427522,0.9,0.09999999999999998,25.8,0.17820918036602398,0.8532637991912754,0.822055035197503
21,JohnPiper_train26,10,11.34076714515686,0.09951777045719634,0.04789563776025746,1.0,0.0,18.0,0.11621046858490924,0.853335620495917,0.7652305543560705
22,DorothyDay_train68,10,10.955337047576904,0.08848806860936519,0.03984126103673899,1.0,0.0,18.7,0.1607094814639371,0.8696804053111036,0.764828001834089
23,DorothyDay_train10,10,8.586102962493896,0.08910541079021558,0.03871822829887361,1.0,0.0,14.9,0.1463637969742479,0.8314850943524578,0.7929366051313029
24,WBC_train09,10,12.630418062210083,0.08316769086918645,0.07391232707386161,0.6,0.4,28.0,0.1747822961893733,0.8278464908400209,0.7958138426739738
25,WBC_train03,10,11.861388921737671,0.07488546834265791,0.07474622618702985,0.4,0.6,26.3,0.16905879600658968,0.8455726402327406,0.8738516904391462
26,PastorAnderson_train07,10,36.899616956710815,0.0856884059306158,0.05115868461160474,1.0,0.0,59.3,0.07872632043665573,0.7987870264459936,0.7098218781073811
27,WBC_train24,10,13.948430061340332,0.08332047701702502,0.07415200325936891,0.7,0.30000000000000004,29.9,0.18239909579827843,0.8148759541002759,0.8460505504348621
28,JohnPiper_train04,10,10.408212900161743,0.10002490043658122,0.06105128468772318,1.0,0.0,20.3,0.12802768189166136,0.7623541520719781,0.8095101593079027
29,Shepherd_train51,10,13.084621906280518,0.1021799365492112,0.05538012529137544,1.0,0.0,17.4,0.0647501467424449,0.6846362526732415,0.7588047911184252
30,Unitarian_train19,10,16.2494637966156,0.08839991140553186,0.1142644018391091,0.9,0.09999999999999998,25.0,0.0995755505933874,0.7832353476938135,0.8443274873089892
31,WBC_train20,10,13.847225904464722,0.08371422358428976,0.07351472121380462,0.7,0.30000000000000004,31.4,0.20930052861863158,0.8144398302050877,0.7896625190797886
32,Shepherd_train06,10,11.821385860443115,0.10382005359422072,0.05954681678867453,1.0,0.0,16.7,0.06965827020271347,0.698715823767259,0.8124275742582581
33,Shepherd_train14,10,11.213401079177856,0.09809710158521259,0.059921385245939665,1.0,0.0,17.9,0.07169815149065897,0.7012596625016853,0.5187708259297005
