,0,1
0,not,0.9208938430706524
1,when,0.9253300804347018
2,more,0.9133965336619915
3,so,0.9349061955632123
4,even,0.9285939305938409
5,now,0.9277841885787422
6,other,0.9091600409883256
7,white,0.895847764730788
8,just,0.9174656669023225
9,onli,0.9220105391924555
