,0,1
0,not,0.9074930823400248
1,when,0.9005304273885957
2,unto,0.8848913842477842
3,then,0.8905641493951993
4,even,0.9163324223343029
5,so,0.8929854936886793
6,how,0.9088282641554901
7,good,0.903169881905718
8,also,0.9150441333599485
9,here,0.9033588493466118
