,0,1
0,not,0.9276809647181945
1,when,0.9244353390958555
2,so,0.91328268897931
3,littl,0.9239882682847563
4,good,0.9139277034580755
5,how,0.9166164091909245
6,other,0.9241118666824688
7,now,0.926535780674246
8,where,0.9091901272142588
9,too,0.9341491169258606
