,0,1
0,not,0.8334950686004172
1,when,0.8166313530583845
2,s,0.7689478637933214
3,good,0.8404661032779455
4,how,0.7747832113208233
5,so,0.7587352470087734
6,then,0.7299906162799525
7,mani,0.817204346306587
8,just,0.8301123956682692
9,more,0.8666911700781152
