,0,1
0,not,0.8244154238646498
1,when,0.8256554735260497
2,good,0.8364466404585778
3,then,0.8324697735093
4,how,0.8311854029122097
5,s,0.7802025813985194
6,more,0.7521295030113367
7,mani,0.8007655587579079
8,so,0.7805877903788582
9,just,0.7520568475319763
