,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,WBC_train37,7,25.53800082206726,0.08760902085018932,0.06009454307050081,0.7142857142857143,0.2857142857142857,31.285714285714285,0.2103647630672734,0.750824025217032,0.813663070892448
1,DorothyDay_train42,10,24.991143941879272,0.08839356410665701,0.03927803161902659,1.0,0.0,19.9,0.19783826110098907,0.7829597788891343,0.7328244954953367
2,Shepherd_train43,10,33.54988098144531,0.09935433213192418,0.06474058765121822,1.0,0.0,18.8,0.0664889457049845,0.5763806746021315,0.6268996995743848
3,DorothyDay_train66,10,24.087504148483276,0.08905910932948616,0.03610553465558403,1.0,0.0,18.6,0.1812201940247487,0.753303008877387,0.693250018141476
4,JohnPiper_train01,10,24.976524114608765,0.10088103557420547,0.04129367242531592,1.0,0.0,18.7,0.1333028382306924,0.7116059573700957,0.690191267836389
5,Shepherd_test02,10,37.04400396347046,0.09771866220987709,0.0559462018414299,1.0,0.0,17.1,0.07326852972013095,0.6368201745572961,0.6229359487806223
6,Shepherd_train05,10,42.038995027542114,0.09638296789873985,0.05901596565804986,1.0,0.0,15.4,0.0704564107055958,0.6420165701452716,0.5364122146705755
7,Shepherd_train11,10,45.003154039382935,0.09807120694978769,0.05785423673077705,1.0,0.0,15.6,0.07443228143417904,0.6203283059670179,0.6720662495327804
8,NaumanKhan_train04,10,80.62110686302185,0.08343352146455006,0.038715968343403795,1.0,0.0,34.7,0.11008522607973423,0.6285847665113001,0.637256615301802
9,Rabbinic_train04,10,31.447519063949585,0.09219995780929703,0.03890207438226178,0.9,0.09999999999999998,21.4,0.3254152375842977,0.7404646809568952,0.6228948779615434
10,JohnPiper_train10,10,41.23458790779114,0.10381013396978138,0.041520278536514084,1.0,0.0,19.8,0.13467302166907097,0.6987923007853072,0.7382892290958851
11,Shepherd_train32,10,42.30716800689697,0.09910352256551601,0.05468574050447887,1.0,0.0,15.0,0.0667191531599648,0.6256051389612243,0.4428806956078324
12,Shepherd_train08,10,47.95279598236084,0.09767692016750446,0.05531278873621468,1.0,0.0,16.1,0.07279990074320074,0.6271574160711296,0.5871678571755841
13,Shepherd_train27,10,45.174394845962524,0.10361213394972049,0.05401189127985747,1.0,0.0,18.3,0.07471812071171303,0.6086969910746802,0.6459246785814361
14,Rabbinic_train00,10,34.40007185935974,0.09184631518703351,0.035410300676008394,1.0,0.0,21.0,0.24517714631522916,0.7444435730878585,0.6877660447042382
15,Unitarian_train13,10,47.62419390678406,0.10151519205866999,0.05303427393911335,1.0,0.0,24.5,0.11075898594466718,0.6834216241612016,0.6428373790804336
16,PastorAnderson_train10,10,98.40196299552917,0.08568573556869188,0.05130121599136406,1.0,0.0,52.1,0.07839609010963991,0.7496266643160212,0.8798776775852805
17,PastorAnderson_train12,10,116.2637460231781,0.09037505505278995,0.04587534807658336,1.0,0.0,56.3,0.06993370994015667,0.7439092873085806,0.7762245250725964
18,PastorAnderson_train11,10,115.64376783370972,0.08624431014380543,0.04708131187303081,0.9,0.09999999999999998,64.9,0.08554306083661363,0.7114667564726715,0.6528079036808849
19,Shepherd_train60,10,33.236489057540894,0.0935594467632161,0.05405919983236333,0.9,0.09999999999999998,16.3,0.06115746564652617,0.6217125375284345,0.6838351288428729
20,PastorAnderson_test02,3,44.042386054992676,0.07855535425980545,0.04935880425703035,1.0,0.0,59.0,0.06611915759836075,0.7614718948939923,0.6254568553791955
21,WBC_train10,10,45.26694083213806,0.08635251493376236,0.07558839531621368,0.7,0.30000000000000004,30.0,0.2029357919168065,0.750110122974383,0.6476229576690222
22,JohnPiper_train26,10,46.94219899177551,0.09711876761735859,0.053648026451941,0.9,0.09999999999999998,22.6,0.13804470792480844,0.6664799217475654,0.7120881709190661
23,DorothyDay_train68,10,64.01044487953186,0.09131981647212555,0.03570122848167378,1.0,0.0,23.6,0.16100784678877786,0.7350297609678671,0.7982550482892722
24,DorothyDay_train10,10,37.197547912597656,0.08778109160092276,0.03688031690311566,1.0,0.0,18.6,0.19748775978388106,0.7666088468070682,0.7022897165123876
25,WBC_train09,10,71.65576791763306,0.07717499089368499,0.074590976562526,0.6,0.4,35.2,0.17664058122558712,0.7768091905466682,0.8042413478717219
26,WBC_train01,10,54.72595191001892,0.07905802583699759,0.07214292283768167,0.6,0.4,24.1,0.1790069864727742,0.7432441335018835,0.686373480337038
27,WBC_train03,10,62.2721848487854,0.07755337594011347,0.08085585382791136,0.5,0.5,30.3,0.19280745511981928,0.7230563498536087,0.7119507444468061
28,PastorAnderson_train07,10,141.3341519832611,0.08616144707369813,0.051632913088762576,1.0,0.0,55.8,0.06036317132085935,0.6952143331481924,0.746202291553003
29,WBC_train35,10,52.9888801574707,0.08795008684363964,0.07207498546374966,0.7,0.30000000000000004,31.5,0.1880060561908004,0.7567407035319109,0.8117807550020448
30,JohnPiper_train04,10,37.291290044784546,0.10382041420394592,0.05493541271191351,0.9,0.09999999999999998,20.1,0.12569008206402715,0.6663335539116899,0.7040677052449748
31,Unitarian_train01,10,49.12617087364197,0.10212323523385411,0.04511739059961796,1.0,0.0,26.4,0.12472145391691628,0.7187974102478247,0.5888925747799141
32,Unitarian_train19,10,35.367141008377075,0.09787754130103717,0.05339675184257152,0.8,0.19999999999999996,18.8,0.12060468722808335,0.7069834626525247,0.6507372388402277
33,WBC_train20,10,38.64179491996765,0.08253368082629334,0.07306381249040102,0.5,0.5,31.7,0.19606833723313716,0.7755268648750018,0.687674737639948
