,0,1
0,not,0.9063313925391258
1,just,0.9085736233011523
2,nt,0.9033757304865396
3,when,0.903244072196943
4,then,0.9084399299192687
5,now,0.9055460738341297
6,bibl,0.9046515499907181
7,here,0.9201820163052521
8,even,0.9029117083608269
9,so,0.9175120046861975
