"","t.cvCosineSim.","groupName"
"X0",0.98783665364995,"Shepherd_train4"
"V2",0.984956165488233,"Shepherd_train4"
"V3",0.98552659965033,"Shepherd_train4"
"V4",0.98247731670231,"Shepherd_train4"
"V5",0.98681879952926,"Shepherd_train4"
"V6",0.986324976656587,"Shepherd_train4"
"V7",0.984741393871468,"Shepherd_train4"
"V8",0.986192797563583,"Shepherd_train4"
"V9",0.983097675262605,"Shepherd_train4"
"V10",0.985427558961971,"Shepherd_train4"
