"","t.cvCosineSim.","groupName"
"X0",0.986174731998145,"Unitarian_train5"
"V2",0.988117187513,"Unitarian_train5"
"V3",0.98742202879336,"Unitarian_train5"
"V4",0.988388345497991,"Unitarian_train5"
"V5",0.986201803501034,"Unitarian_train5"
"V6",0.985477516926299,"Unitarian_train5"
"V7",0.989764619814348,"Unitarian_train5"
"V8",0.985752344391184,"Unitarian_train5"
"V9",0.986136412378986,"Unitarian_train5"
"V10",0.991884681671235,"Unitarian_train5"
