,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,PastorAnderson_train02,10,60.228435039520264,0.08138113866152312,0.04948010162247703,0.9,0.09999999999999998,54.6,0.06490029860080926,0.5916524186946905,0.6188517046868006
1,WBC_train37,7,12.141459941864014,0.06961945040819507,0.07831002896434026,0.42857142857142855,0.5714285714285714,21.857142857142858,0.16239795067929363,0.5471762272171559,0.7794491901310086
2,DorothyDay_train42,10,9.997746229171753,0.08955481471236085,0.03879565470808199,1.0,0.0,12.5,0.17845273355054156,0.5499716624632474,0.547475018549356
3,Shepherd_train43,10,15.934128999710083,0.09981258270449078,0.06069195375934959,1.0,0.0,16.7,0.0535308758196306,0.4484019361061614,0.39007620997023806
4,DorothyDay_train66,10,24.469171047210693,0.08209228871510173,0.03617334489833483,1.0,0.0,27.8,0.1863596723571093,0.5294325162143316,0.5825024087716517
5,JohnPiper_train01,10,13.389010906219482,0.10060851110217654,0.053337858084450795,0.9,0.09999999999999998,18.7,0.12989794510298183,0.4804311383541158,0.5404156381187427
6,Shepherd_train05,10,21.55794596672058,0.09825071984302369,0.05573141122761861,1.0,0.0,18.7,0.08446064764410657,0.4546368143691897,0.5105442570429534
7,Shepherd_train11,10,15.68763017654419,0.09285620768259714,0.07076962457832933,0.8,0.19999999999999996,15.7,0.0616377215332964,0.4312255271325262,0.5992755543182793
8,NaumanKhan_train04,10,24.94631004333496,0.08326621672388396,0.04121831675271738,0.9,0.09999999999999998,33.9,0.15271414454909146,0.47723329758751654,0.5687611918931108
9,Rabbinic_train04,10,15.75440788269043,0.08651997749326526,0.03321835002054159,1.0,0.0,22.0,0.2687691991961243,0.5809084114348071,0.7255598138256558
10,JohnPiper_train10,10,18.279777765274048,0.09188696988914262,0.04913814342388772,1.0,0.0,23.0,0.14478669594561186,0.5146238765999216,0.39304425215341254
11,Shepherd_train32,10,16.712700843811035,0.09857296919400968,0.054751351874171184,1.0,0.0,15.6,0.06592543925786466,0.4392598816972983,0.6038976252092996
12,Shepherd_train08,10,22.6961989402771,0.09672243957143192,0.05303922475530755,1.0,0.0,14.4,0.05238007206184664,0.4314950296734226,0.6003506799664409
13,Shepherd_train27,10,22.84711503982544,0.09340245677273684,0.05662578940806855,1.0,0.0,18.5,0.05967416728582007,0.4552521795739578,0.5055095813019382
14,Rabbinic_train00,10,15.248027086257935,0.09777532371555839,0.038224644313433184,1.0,0.0,23.0,0.258196137010066,0.5685949369201843,0.6061262792726476
15,Unitarian_train13,10,18.200014114379883,0.10220594031510463,0.05006027611501766,1.0,0.0,18.3,0.10663905473783668,0.4785037700885568,0.5171178760543882
16,PastorAnderson_train10,10,61.886306047439575,0.08537013864957546,0.0616754483545144,0.7,0.30000000000000004,62.3,0.08543746898681268,0.5398741039018419,0.6828081534829299
17,PastorAnderson_train12,10,68.51497316360474,0.08988540435821193,0.046569431557980594,0.9,0.09999999999999998,61.6,0.06945900847771799,0.5412822474281922,0.6828916615972969
18,PastorAnderson_train11,10,60.38328790664673,0.08313840098144755,0.05153389513583937,0.9,0.09999999999999998,55.5,0.08403319384688938,0.5511554965940224,0.6241030619912391
19,Shepherd_train60,10,23.06112504005432,0.0907537301002535,0.05790580474580921,0.9,0.09999999999999998,16.6,0.07357270141962757,0.4424766802766305,0.5106502144985974
20,PastorAnderson_test02,3,24.545844793319702,0.0861665234589843,0.06341019004230176,1.0,0.0,64.0,0.0948065144243857,0.5477934734412544,0.5856468158829256
21,WBC_train10,10,27.794750928878784,0.07946970394262472,0.07412323473238347,0.6,0.4,31.1,0.17899108418736795,0.5701439727198935,0.5521257623657241
22,JohnPiper_train26,10,18.67762303352356,0.09558782777236963,0.054433540818838354,0.9,0.09999999999999998,17.8,0.1126161502714986,0.5530071522176669,0.5681106991587728
23,DorothyDay_train68,10,19.900727033615112,0.0835709188888745,0.04049722797202432,1.0,0.0,19.7,0.17623513806586813,0.5313715846798729,0.40843363846293873
24,DorothyDay_train10,10,14.161044120788574,0.0831414781774954,0.04252677813492089,1.0,0.0,13.2,0.14721450779454237,0.5297539527562427,0.5020961668596134
25,WBC_train03,10,28.299226999282837,0.08985486601071946,0.07365883881687721,0.7,0.30000000000000004,31.2,0.21285638012031066,0.610710260291159,0.601363370333647
26,PastorAnderson_train07,10,73.00448417663574,0.0823842093818084,0.04053193809546281,1.0,0.0,62.3,0.06216418716488272,0.5674340464484491,0.7299252396264589
27,JohnPiper_train36,10,20.94367218017578,0.09594461051317885,0.05703563869932571,0.9,0.09999999999999998,20.6,0.12448856989353271,0.5935913478764807,0.5561486598654469
28,JohnPiper_train04,10,17.966480016708374,0.09375723065953956,0.055281165969936555,1.0,0.0,17.9,0.12186518870177973,0.5104804455434315,0.6964478897958868
29,Unitarian_train01,10,18.853675842285156,0.10370974650763184,0.039169340785989146,1.0,0.0,16.1,0.1475673925550704,0.5053557075461267,0.530654910355101
30,Unitarian_train19,10,23.98758888244629,0.09887482338916978,0.04820705636025865,1.0,0.0,26.0,0.11875441142435025,0.4832931163598298,0.6116031809096696
31,WBC_train20,10,25.893516063690186,0.0807348441742553,0.07362629152441683,0.5,0.5,33.2,0.17590521653660687,0.6328894175354347,0.7011481486911003
32,Shepherd_train06,10,23.594627857208252,0.1058305246125411,0.0528076057732053,1.0,0.0,17.7,0.06681006631411975,0.45327557815486347,0.45553844283416456
33,Shepherd_train14,10,25.731504917144775,0.0943385329258158,0.055896898743216315,1.0,0.0,17.4,0.07408577093636823,0.43491083256938784,0.42120474302611666
