"","t.cvCosineSim.","groupName"
"X0",0.990274203271334,"MehrBaba_train2"
"V2",0.991208654248653,"MehrBaba_train2"
"V3",0.992855484513543,"MehrBaba_train2"
"V4",0.990066532358846,"MehrBaba_train2"
"V5",0.990277153759968,"MehrBaba_train2"
"V6",0.990354824438834,"MehrBaba_train2"
"V7",0.995641169354611,"MehrBaba_train2"
"V8",0.988743148398864,"MehrBaba_train2"
"V9",0.986181475182164,"MehrBaba_train2"
"V10",0.990966855437127,"MehrBaba_train2"
