"","t.cvCosineSim.","groupName"
"X0",0.988873893440788,"NaumanKhan_train5"
"V2",0.987585079439227,"NaumanKhan_train5"
"V3",0.987307816854012,"NaumanKhan_train5"
"V4",0.986960342137954,"NaumanKhan_train5"
"V5",0.990943751046591,"NaumanKhan_train5"
"V6",0.988948652012629,"NaumanKhan_train5"
"V7",0.989861240775394,"NaumanKhan_train5"
"V8",0.988735454273642,"NaumanKhan_train5"
"V9",0.987167893912883,"NaumanKhan_train5"
"V10",0.990594210256003,"NaumanKhan_train5"
