"","t.cvCosineSim.","groupName"
"X0",0.993357091559214,"Rabbinic_train6"
"V2",0.989808642729751,"Rabbinic_train6"
"V3",0.988380634530418,"Rabbinic_train6"
"V4",0.990928903323312,"Rabbinic_train6"
"V5",0.992082560677362,"Rabbinic_train6"
"V6",0.991112901939094,"Rabbinic_train6"
"V7",0.990783723591842,"Rabbinic_train6"
"V8",0.986172546257714,"Rabbinic_train6"
"V9",0.990546066539483,"Rabbinic_train6"
"V10",0.99435800323081,"Rabbinic_train6"
