"","t.cvCosineSim.","groupName"
"X0",0.991649652920194,"JohnPiper_train24"
"V2",0.991733761971047,"JohnPiper_train24"
"V3",0.990701686404999,"JohnPiper_train24"
"V4",0.989672465626068,"JohnPiper_train24"
"V5",0.994202771657249,"JohnPiper_train24"
"V6",0.993504377014554,"JohnPiper_train24"
"V7",0.990280564381649,"JohnPiper_train24"
"V8",0.9932508933492,"JohnPiper_train24"
"V9",0.989633568142374,"JohnPiper_train24"
"V10",0.989654467714355,"JohnPiper_train24"
