,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,Shepherd_train05,10,20.5742111206,0.0959214995294,0.0562345104215,1.0,0.0,16.9,0.0636431894179,0.751949903908,0.249410675637
1,Shepherd_train32,10,20.2300591469,0.0989500895002,0.0481624502175,1.0,0.0,16.1,0.064687747203,0.690277483632,0.260431122858
2,Shepherd_train27,10,21.1422710419,0.0950302093407,0.0565300686644,1.0,0.0,16.1,0.0550272512873,0.67210060684,0.123304520165
3,Unitarian_train13,10,25.6778929234,0.0950897230867,0.0473296164698,0.9,0.1,26.6,0.111590971003,0.791676551324,0.252933579972
4,MehrBaba_test01,10,11.4624080658,0.11193855143,0.0358699326883,1.0,0.0,15.9,0.203273526969,0.860318433637,0.295558328103
5,JohnPiper_train26,10,16.0903351307,0.105447063485,0.0531961774438,0.9,0.1,19.2,0.121711116083,0.822636881122,0.384022546453
6,Shepherd_train44,10,19.1017069817,0.0995646839058,0.0500483846517,1.0,0.0,15.5,0.0588685501325,0.698996122928,0.0619344409031
7,JohnPiper_train04,10,16.7644741535,0.0994702992046,0.047432908935,1.0,0.0,16.8,0.106108727474,0.788287836515,0.377997983056
8,Shepherd_test15,10,19.8447499275,0.0915544977757,0.0537614986485,1.0,0.0,16.8,0.0620008727253,0.710245511142,0.132733525321
9,Shepherd_test04,10,18.7445349693,0.106217035998,0.0635489105695,0.8,0.2,16.0,0.0600852822619,0.731756610695,0.103908380897
10,JohnPiper_test02,10,17.5802440643,0.0995030864647,0.0509792242275,0.9,0.1,18.2,0.119433992647,0.824108957717,0.274267013116
11,DorothyDay_test02,10,19.9878380299,0.0903335978565,0.037552824929,1.0,0.0,19.4,0.139424880856,0.824625846184,0.180782523986
12,DorothyDay_test13,10,15.7989289761,0.0885289922717,0.0376120757072,1.0,0.0,20.3,0.181681106537,0.872138406753,0.370633508833
13,Rabbinic_test02,10,15.7746188641,0.0913403782786,0.033387902953,1.0,0.0,25.0,0.268763563793,0.837731707313,0.405925743352
14,Unitarian_train07,10,29.3745810986,0.099411716224,0.0473814143807,1.0,0.0,28.2,0.101947197427,0.804391274856,0.340717387518
15,DorothyDay_train29,10,15.8314590454,0.0849543318126,0.0366616151963,1.0,0.0,18.4,0.16437608045,0.858254125734,0.3415590905
16,JohnPiper_train31,10,17.8463451862,0.0908930351353,0.0572886986034,0.8,0.2,20.9,0.132558126042,0.81252572112,0.257132204623
17,WBC_train13,10,23.6213560104,0.0834848515464,0.0848307589573,0.5,0.5,30.7,0.18111854456,0.832955767559,0.329032106343
18,JohnPiper_test15,10,17.2910990715,0.0931070174198,0.0523605937823,1.0,0.0,21.0,0.139507793776,0.796926339468,0.359493187113
19,MehrBaba_train05,10,9.989975214,0.119855186285,0.0456573981262,1.0,0.0,14.5,0.232901573559,0.867375077013,0.239968250093
20,Shepherd_train10,10,18.409924984,0.096055351227,0.053400136051,1.0,0.0,17.7,0.0889684928817,0.721075007611,0.241106172767
21,Shepherd_train09,10,18.8238320351,0.100496500966,0.0537274310549,0.9,0.1,17.4,0.0746645090986,0.701400250423,0.19378849694
22,DorothyDay_train20,10,11.3482789993,0.089706109907,0.0399526518509,1.0,0.0,15.5,0.193532875897,0.814427843942,0.363046596836
23,JohnPiper_train38,10,17.8626260757,0.101269763056,0.0581658207082,0.8,0.2,16.7,0.102203274588,0.801740571454,0.319727504632
24,PastorAnderson_test01,10,68.8176238537,0.0863257729489,0.046067863408,0.9,0.1,62.8,0.0789190228057,0.816177485411,0.369116258201
25,DorothyDay_train13,10,15.9419767857,0.0852950175706,0.038891352557,0.9,0.1,19.1,0.190576644907,0.82464339704,0.297129995905
26,WBC_train00,10,22.6157298088,0.0735121416026,0.0762316096306,0.4,0.6,30.8,0.18019200458,0.798833758981,0.264221938528
27,DorothyDay_train41,10,12.9073719978,0.0922297575979,0.0400944527256,1.0,0.0,15.0,0.177639614881,0.853795930343,0.331972910244
28,WBC_test11,10,20.8823988438,0.0800817339116,0.072825916081,0.7,0.3,27.5,0.187321292066,0.814406585375,0.450250633694
29,NaumanKhan_test00,10,26.0765109062,0.0839176609405,0.0327504421534,1.0,0.0,28.5,0.124334968164,0.723690877303,0.0880776343028
30,Rabbinic_train04,10,14.6154778004,0.102049017067,0.0338591665958,1.0,0.0,22.9,0.263369181934,0.843910719422,0.235580175248
31,MehrBaba_train02,10,12.5848169327,0.122823542842,0.0500190209179,1.0,0.0,20.5,0.266553446391,0.819038913104,0.370986563893
32,WBC_test08,10,19.9285578728,0.0809067561948,0.0766287623601,0.4,0.6,23.8,0.170842670262,0.819441831628,0.269429443914
33,PastorAnderson_train01,10,66.6026070118,0.082740305566,0.051130005463,0.9,0.1,59.8,0.084401939236,0.795727829557,0.297124410705
34,Unitarian_test06,10,21.121696949,0.104757565351,0.0447721650385,1.0,0.0,24.1,0.145946804623,0.816003031734,0.186576071756
35,Shepherd_train19,10,19.3335571289,0.0919643973443,0.0586350203256,1.0,0.0,16.6,0.0679782861047,0.723338534043,0.1634545329
36,Shepherd_train00,10,19.2389419079,0.0972635378731,0.0649781495929,1.0,0.0,16.8,0.060543088835,0.704640044366,0.228542912718
37,DorothyDay_train27,10,14.3925759792,0.0936500918011,0.0338298851568,1.0,0.0,19.6,0.206748987068,0.86519029205,0.338144687254
38,Shepherd_train37,10,20.2352390289,0.0961112615227,0.0610687232334,0.9,0.1,16.2,0.0642234431988,0.736435628925,0.106941719508
39,DorothyDay_train36,10,8.63451504707,0.0981769977046,0.0415961160717,1.0,0.0,9.5,0.171825356853,0.823250300328,0.362708526929
40,DorothyDay_train05,10,16.84871912,0.092657182421,0.0425312171217,1.0,0.0,19.8,0.205612959105,0.819381309132,0.407947527563
41,Unitarian_train16,10,25.6844549179,0.0987310682042,0.0507660562629,0.9,0.1,26.4,0.109156351557,0.801975800198,0.340831865568
42,MehrBaba_test04,10,13.8539619446,0.129397648456,0.0436322132092,1.0,0.0,20.5,0.269725551378,0.813473273827,0.30253823676
43,DorothyDay_train18,10,11.4627349377,0.093140098276,0.0377808438161,1.0,0.0,12.7,0.155829612585,0.798569023263,0.384788023446
44,JohnPiper_train15,10,17.0039510727,0.0999587917496,0.0513291375928,1.0,0.0,17.3,0.110998206598,0.835492871263,0.298990956279
45,JohnPiper_train23,10,16.188136816,0.0953631366125,0.0547398958064,0.9,0.1,20.0,0.135128235767,0.806790517338,0.557461586425
46,Shepherd_test10,10,21.148321867,0.0938010749164,0.0560506894809,1.0,0.0,18.2,0.0687971344707,0.700980002115,0.365163287308
47,WBC_test06,10,20.3980240822,0.0869241929072,0.0731415525084,0.7,0.3,29.5,0.231356555424,0.808986956838,0.479248186993
48,Shepherd_test01,10,18.2717168331,0.101074421817,0.0542472785582,0.9,0.1,14.7,0.0598645836084,0.711289623719,0.310379687379
