"","Actual","ANN","OL","RF","SVM"
"1",4,2.83057195522843,0,2.78773007315475,2.93730150979316
"2",4,4.22817251009785,0,4.30545136764845,4.15918066637007
"3",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"4",4,4.13317139385418,0,4.35045787607796,3.96957408404335
"5",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"6",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"7",4,4.22817251009785,0,4.30545136764845,4.15918066637007
"8",4,4.22809601665277,0,4.29230838660904,4.15867755688591
"9",4,4.22809601665277,0,4.29230838660904,4.15867755688591
"10",4,4.22809601665277,0,4.29230838660904,4.15867755688591
"11",4,1.90888957077177,0,1.41124458874459,0.840403458453295
"12",4,4.22817251009785,0,4.30545136764845,4.15918066637007
"13",4,4.22809601665277,0,4.29230838660904,4.15867755688591
"14",4,4.13317139385418,0,4.35045787607796,3.96957408404335
"15",4,4.13317139385418,0,4.35045787607796,3.96957408404335
"16",4,4.22809601665277,0,4.29230838660904,4.15867755688591
"17",4,2.83057195522843,0,2.78773007315475,2.93730150979316
"18",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"19",4,4.22817251009785,0,4.30545136764845,4.15918066637007
"20",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"21",4,4.22817251009785,0,4.30545136764845,4.15918066637007
"22",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"23",4,2.83057195522843,0,2.78773007315475,2.93730150979316
"78",4,4.22809601665277,0,4.29230838660904,4.15867755688591
"79",4,4.22817251009785,0,4.30545136764845,4.15918066637007
"80",4,2.83057195522843,0,2.78773007315475,2.93730150979316
"81",4,4.13317139385418,0,4.35045787607796,3.96957408404335
"82",4,4.13317139385418,0,4.35045787607796,3.96957408404335
"83",4,4.22809601665277,0,4.29230838660904,4.15867755688591
"84",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"85",4,4.22538569860976,0,3.98933326776557,3.90212419221394
"86",4,4.22538569860976,0,3.98933326776557,3.90212419221394
