,0,1
0,not,0.893928877852512
1,just,0.8906735474263155
2,nt,0.8929648031433806
3,when,0.90106627850614
4,then,0.892012338558142
5,here,0.8870868215839314
6,bibl,0.8945694408496255
7,so,0.8912561710532185
8,now,0.8967765217783366
9,where,0.8933039299514781
