,0,1
0,not,0.905103169618121
1,when,0.9077290505800979
2,so,0.909037540620707
3,nt,0.9029322341559767
4,more,0.9206866057098269
5,now,0.9054823263183882
6,whi,0.9214679174395435
7,how,0.9248976420182636
8,other,0.909588498130188
9,onli,0.9187085105810479
