,0,1
0,not,0.9104026380763685
1,codecerror,
2,jewish,0.8996044235265762
3,when,0.9148121106180436
4,so,0.9205249286363246
5,onli,0.9039003269159861
6,how,0.9169259171790504
7,more,0.9241463541882741
8,first,0.9182415890505614
9,most,0.9150318529921767
