"","t.cvCosineSim.","groupName"
"X0",0.990959747894964,"JohnPiper_train8"
"V2",0.994034307237899,"JohnPiper_train8"
"V3",0.987424377329654,"JohnPiper_train8"
"V4",0.989842893536214,"JohnPiper_train8"
"V5",0.991950149030154,"JohnPiper_train8"
"V6",0.993668609122309,"JohnPiper_train8"
"V7",0.987497367425091,"JohnPiper_train8"
"V8",0.994517996960681,"JohnPiper_train8"
"V9",0.992127165518022,"JohnPiper_train8"
"V10",0.991568988937728,"JohnPiper_train8"
