"","t.cvCosineSim.","groupName"
"X0",0.985730804710626,"WBC_train29"
"V2",0.993050510298665,"WBC_train29"
"V3",0.991829181238085,"WBC_train29"
"V4",0.990082826041679,"WBC_train29"
"V5",0.988135839466304,"WBC_train29"
"V6",0.989393847229866,"WBC_train29"
"V7",0.990540315246496,"WBC_train29"
"V8",0.989742658676307,"WBC_train29"
"V9",0.989381595457154,"WBC_train29"
"V10",0.98947653359262,"WBC_train29"
