"","t.cvCosineSim.","groupName"
"X0",0.988456334575853,"NaumanKhan_train5"
"V2",0.988109608332227,"NaumanKhan_train5"
"V3",0.987279943268861,"NaumanKhan_train5"
"V4",0.989362944821276,"NaumanKhan_train5"
"V5",0.98746466176798,"NaumanKhan_train5"
"V6",0.98824589998481,"NaumanKhan_train5"
"V7",0.9887103641592,"NaumanKhan_train5"
"V8",0.988989969380225,"NaumanKhan_train5"
"V9",0.988700375171018,"NaumanKhan_train5"
"V10",0.990787772300583,"NaumanKhan_train5"
