"","t.cvCosineSim.","groupName"
"X0",0.986907694713209,"Unitarian_train10"
"V2",0.985597715674657,"Unitarian_train10"
"V3",0.986345537324428,"Unitarian_train10"
"V4",0.985238181130846,"Unitarian_train10"
"V5",0.989541592846792,"Unitarian_train10"
"V6",0.988227556958753,"Unitarian_train10"
"V7",0.989467569204605,"Unitarian_train10"
"V8",0.990118949148566,"Unitarian_train10"
"V9",0.984167182211448,"Unitarian_train10"
"V10",0.988003538658601,"Unitarian_train10"
