"","t.cvCosineSim.","groupName"
"X0",0.992965739268977,"Rabbinic_train11"
"V2",0.989771633626889,"Rabbinic_train11"
"V3",0.98997430786316,"Rabbinic_train11"
"V4",0.99416915880243,"Rabbinic_train11"
"V5",0.993084693853378,"Rabbinic_train11"
"V6",0.99240559700327,"Rabbinic_train11"
"V7",0.990073704595523,"Rabbinic_train11"
"V8",0.99383485853725,"Rabbinic_train11"
"V9",0.99369675531074,"Rabbinic_train11"
"V10",0.990675269464037,"Rabbinic_train11"
