"","t.cvCosineSim.","groupName"
"X0",0.99404989467177,"DorothyDay_train16"
"V2",0.993471863250993,"DorothyDay_train16"
"V3",0.992546148243303,"DorothyDay_train16"
"V4",0.99061005039164,"DorothyDay_train16"
"V5",0.992853751988199,"DorothyDay_train16"
"V6",0.993456833506474,"DorothyDay_train16"
"V7",0.99398105386394,"DorothyDay_train16"
"V8",0.994802441216502,"DorothyDay_train16"
"V9",0.993865729851723,"DorothyDay_train16"
"V10",0.996158843452842,"DorothyDay_train16"
