,0,1
0,not,0.7995586046787009
1,good,0.8280723940072494
2,when,0.8064503093500142
3,more,0.8058628592190316
4,then,0.7629834649377847
5,so,0.8025032757221189
6,how,0.8371687498471779
7,just,0.7878571105646679
8,mani,0.7854353416562604
9,s,0.7557649185178069
