"","t.cvCosineSim.","groupName"
"X0",0.990047503132294,"WBC_train5"
"V2",0.990740720352099,"WBC_train5"
"V3",0.990602143941888,"WBC_train5"
"V4",0.990443613876636,"WBC_train5"
"V5",0.991111019951259,"WBC_train5"
"V6",0.987637161737093,"WBC_train5"
"V7",0.987788900251566,"WBC_train5"
"V8",0.987892204684709,"WBC_train5"
"V9",0.987630390173716,"WBC_train5"
"V10",0.988429410321022,"WBC_train5"
