"","t.cvCosineSim.","groupName"
"X0",0.987849708571688,"Shepherd_train25"
"V2",0.986624853919531,"Shepherd_train25"
"V3",0.985979167257672,"Shepherd_train25"
"V4",0.989462965776233,"Shepherd_train25"
"V5",0.987858832479272,"Shepherd_train25"
"V6",0.991419675826882,"Shepherd_train25"
"V7",0.972477314631125,"Shepherd_train25"
"V8",0.988105865712244,"Shepherd_train25"
"V9",0.986645450011795,"Shepherd_train25"
"V10",0.988136175225037,"Shepherd_train25"
