"","t.cvCosineSim.","groupName"
"X0",0.990115437524893,"MehrBaba_train1"
"V2",0.992288189056839,"MehrBaba_train1"
"V3",0.989501095126165,"MehrBaba_train1"
"V4",0.990634735080949,"MehrBaba_train1"
"V5",0.991220461867445,"MehrBaba_train1"
"V6",0.992876407538605,"MehrBaba_train1"
"V7",0.987955565407609,"MehrBaba_train1"
"V8",0.98933642903107,"MehrBaba_train1"
"V9",0.989158678275016,"MehrBaba_train1"
"V10",0.990739013788318,"MehrBaba_train1"
