"","t.cvCosineSim.","groupName"
"X0",0.990380073005109,"NaumanKhan_train4"
"V2",0.988972742002619,"NaumanKhan_train4"
"V3",0.989523445890734,"NaumanKhan_train4"
"V4",0.987614788895215,"NaumanKhan_train4"
"V5",0.987855197648721,"NaumanKhan_train4"
"V6",0.990807838858554,"NaumanKhan_train4"
"V7",0.98774045038541,"NaumanKhan_train4"
"V8",0.987646448519087,"NaumanKhan_train4"
"V9",0.99002792300762,"NaumanKhan_train4"
"V10",0.98705806022847,"NaumanKhan_train4"
