"","t.cvCosineSim.","groupName"
"X0",0.993760019950972,"DorothyDay_train29"
"V2",0.993478180714145,"DorothyDay_train29"
"V3",0.992726301600588,"DorothyDay_train29"
"V4",0.993331900171122,"DorothyDay_train29"
"V5",0.995738142805048,"DorothyDay_train29"
"V6",0.993074043487404,"DorothyDay_train29"
"V7",0.99275967245549,"DorothyDay_train29"
"V8",0.993590598476506,"DorothyDay_train29"
"V9",0.993565227994164,"DorothyDay_train29"
"V10",0.992778999376796,"DorothyDay_train29"
