"","t.cvCosineSim.","groupName"
"X0",0.987319168393146,"Unitarian_train14"
"V2",0.987389314451381,"Unitarian_train14"
"V3",0.986349583234094,"Unitarian_train14"
"V4",0.988046005761476,"Unitarian_train14"
"V5",0.988040243385023,"Unitarian_train14"
"V6",0.98124202592291,"Unitarian_train14"
"V7",0.990307994542371,"Unitarian_train14"
"V8",0.990442120955033,"Unitarian_train14"
"V9",0.989068978102415,"Unitarian_train14"
"V10",0.990415176061202,"Unitarian_train14"
