"","t.cvCosineSim.","groupName"
"X0",0.99175098515329,"JohnPiper_train4"
"V2",0.990903279282047,"JohnPiper_train4"
"V3",0.992915479516153,"JohnPiper_train4"
"V4",0.993017239507841,"JohnPiper_train4"
"V5",0.993077184542034,"JohnPiper_train4"
"V6",0.990625961911112,"JohnPiper_train4"
"V7",0.993594660415882,"JohnPiper_train4"
"V8",0.993392634880969,"JohnPiper_train4"
"V9",0.995941915415934,"JohnPiper_train4"
"V10",0.993624084576606,"JohnPiper_train4"
