"","t.cvCosineSim.","groupName"
"X0",0.99002595766556,"JohnPiper_train23"
"V2",0.992257626319099,"JohnPiper_train23"
"V3",0.992307804197851,"JohnPiper_train23"
"V4",0.990780840484736,"JohnPiper_train23"
"V5",0.991220198340206,"JohnPiper_train23"
"V6",0.988177585954427,"JohnPiper_train23"
"V7",0.989226856990099,"JohnPiper_train23"
"V8",0.990956314727482,"JohnPiper_train23"
"V9",0.992871481725978,"JohnPiper_train23"
"V10",0.99172777879672,"JohnPiper_train23"
