,0,1
0,not,0.9246037218619768
1,when,0.9254167040174754
2,onli,0.9262243024843867
3,spiritu,0.9390235572018948
4,veri,0.9119636818587064
5,so,0.9194187895398777
6,own,0.9350057162271505
7,other,0.923270352920133
8,more,0.9020689322895373
9,even,0.9319136469800253
