,0,1
0,not,0.843870840241957
1,codecerror,
2,when,0.8563923093876618
3,so,0.8603318095102299
4,how,0.8705815191931633
5,just,0.858194778349392
6,then,0.8653535464242075
7,even,0.8785264228767831
8,other,0.8421419410271614
9,now,0.8470006770685381
