,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,WBC_train37,7,8.570080995559692,0.0883845239732809,0.06856281249554576,1.0,0.0,25.142857142857142,0.1676665067948573,0.706853978800416,0.7850113869766564
1,DorothyDay_train42,10,5.111749887466431,0.08766669675249303,0.03312886009027923,1.0,0.0,8.8,0.1565804690405374,0.6423927501953175,0.5957688448348778
2,Shepherd_train43,10,11.628387928009033,0.0910457134645376,0.049486281618191116,1.0,0.0,15.4,0.06065651383721158,0.5922260513542068,0.48102583355713113
3,DorothyDay_train66,10,6.823162794113159,0.08916577700017332,0.03499486021564812,1.0,0.0,10.7,0.11690918638153132,0.6430258916887824,0.6941827050882409
4,JohnPiper_train01,10,10.691041946411133,0.0889889146174346,0.04506255082532504,1.0,0.0,24.1,0.14816550255162975,0.5846247391474928,0.5639279432348918
5,Shepherd_test02,10,10.650789976119995,0.09045950572366938,0.06526543044063327,0.9,0.09999999999999998,19.3,0.08931949786561233,0.548286755034571,0.5395877720627147
6,Shepherd_train05,10,10.660447120666504,0.09916796434928689,0.053331215804202727,1.0,0.0,19.2,0.07711958901589255,0.5386665153210687,0.43702310513741127
7,Shepherd_train11,10,10.72390604019165,0.09898650877349854,0.059559801857700656,0.8,0.19999999999999996,17.0,0.07067786315380771,0.5323580171942247,0.5359386608000025
8,NaumanKhan_train04,10,16.49186897277832,0.07875577728686226,0.045736777584947416,0.8,0.19999999999999996,30.1,0.1891947988862407,0.5561890568819207,0.2809932685190666
9,Unitarian_train04,10,13.616415023803711,0.10056065607664695,0.04541103857043631,1.0,0.0,21.6,0.10936790288134199,0.6138422477549559,0.6893086579744361
10,JohnPiper_train10,10,10.530179977416992,0.09891201575944066,0.04853910547836345,0.9,0.09999999999999998,19.8,0.11918665458667917,0.6054943306611326,0.5530543922787884
11,Shepherd_train32,10,9.944997072219849,0.09976214854320675,0.05769482706598753,1.0,0.0,17.4,0.08960174264979819,0.576710289317219,0.3137240963164937
12,Shepherd_train08,10,11.078859090805054,0.09002062486583175,0.061644378085978425,0.8,0.19999999999999996,14.3,0.05122487425449079,0.5071817266214056,0.45439155036371737
13,Shepherd_train27,10,11.260329008102417,0.10807321799879004,0.05838102869896685,1.0,0.0,19.1,0.08415379144285912,0.5502658786437806,0.4726992170431858
