"","Actual","ANN","OL","RF","SVM"
"139",3,4.56304026054931,0,5.3695,4.34419735201056
"140",3,4.42429080755824,0,4.2455,3.92520244823333
"141",3,4.08254606789008,0,4.25633333333333,3.76154425455195
"148",2,3.95004341367425,0,3.86083333333333,4.04705014399581
"149",2,4.0010526678993,0,6.02316666666667,4.24634464454877
"150",2,4.16084229205689,0,5.722,4.18007520498321
"151",2,3.88453500373808,0,3.97333333333333,4.14608234540814
"152",2,4.24375104943961,0,3.51933333333333,3.74831139467068
"153",2,4.32971008596897,0,4.5115,3.9347660866296
"154",2,4.29863041107036,0,3.1385,3.85187451524502
"171",6,3.79624289503871,0,4.41233333333333,4.13455391919453
"172",6,4.34311568124983,0,3.81233333333333,3.80565038491855
"173",6,4.40486897825387,0,4.9255,3.96243289865818
"174",6,3.98902426100543,0,4.7625,3.73209097984886
"187",4,3.83724787362583,0,4.1365,4.11644480821488
"188",4,4.29551271028268,0,4.03708333333333,3.90232036527917
"189",4,4.04984187506042,0,4.163,4.21444672602484
"190",4,3.84739527017684,0,5.9425,4.13384535042361
"191",4,3.99414965333322,0,3.6035,4.10366369135412
"192",4,4.20885745559049,0,4.054,3.85602767684192
"193",4,3.53588320615944,0,3.4105,3.46141833862532
"194",4,4.3079148211651,0,3.97333333333333,3.90688964601187
"195",4,4.43959602879058,0,4.054,3.94108954240207
"196",4,4.31497339562448,0,3.73166666666667,3.92087169737208
"197",4,3.71031792700103,0,3.946,4.16973344923621
"198",4,4.26537406407192,0,4.55633333333333,4.04325772290831
"199",4,3.21598104584853,0,3.0875,3.10049783673408
"200",4,4.37700870809927,0,3.995,3.88212241274555
"201",4,4.30235127880205,0,3.41066666666667,3.98401104730435
"202",4,4.24615407712104,0,4,3.88107558055764
"203",4,3.88921511555314,0,3.653,4.07691627877828
"204",4,4.0297274967773,0,4.39733333333333,4.21529631751899
"205",4,3.76727061487823,0,4.17454761904762,4.06175211843199
"206",4,4.15942707172725,0,3.97,3.88015566344097
"207",4,3.9343850212013,0,4,4.07343020921352
"208",4,4.21255878526072,0,4.022,3.88990590973809
"260",7,3.89485720489142,0,2.935,4.15239157308458
"261",7,4.28853240456671,0,3.82,3.93458085534785
"262",7,4.08625760136079,0,4.59233333333333,4.20284002360617
"263",7,4.12500788484015,0,3.90351190476191,4.10318308798356
"264",7,3.65484852883674,0,3.70866666666667,3.70517285645455
"265",7,4.16450117152091,0,4,4.11963697241324
"266",7,4.09589454220394,0,4.563,4.1687692439264
"267",7,3.94766285870938,0,5.24433333333333,4.22848508200509
"287",1,3.32428971576772,0,3.5075,3.98133165989649
"288",1,2.47362127143823,0,1.009,1.16817536125115
"289",1,2.16220960109461,0,1.4475,0.990595514179927
"290",1,1.037883387405,0,2.306,1.50847876973989
"291",1,1.32562096843228,0,1.025,1.00156348359442
"292",1,3.98028619576733,0,3.46816666666667,3.99528091565557
"293",1,2.90429395196744,0,1.361,1.61913276619776
"294",1,1.12126802430974,0,1.456,1.0116959597773
"295",1,3.15060545873935,0,1.75033333333333,2.23450248432017
"296",1,2.26823488687551,0,1.4135,0.807531316430545
"297",1,2.99468105167527,0,1.5745,1.92423259710885
"298",1,3.37606378705649,0,2.8705,2.94113519796198
"299",1,1.47000082874042,0,1.615,1.37204634893152
