,0,1
0,not,0.8734114420881874
1,so,0.8776476227883163
2,when,0.8726463345672735
3,just,0.8756601463296859
4,other,0.8662893670907458
5,codecerror,
6,how,0.871394409313557
7,more,0.8636697052756301
8,then,0.8816185597299891
9,even,0.8664834316216502
